"julia_version_prefix","client_type","date","request_addrs","request_count","successes","cache_misses","body_bytes_sent","request_time"
"1.8.3","ci","2023-12-22",1,2803,2669,1,3970579140,59.269
"1.8.3","ci","2023-12-23",1,72,54,0,6978209,0.019
"1.8.3","ci","2023-12-24",1,454,424,0,816425708,5.225
"1.8.3","ci","2023-12-25",2,4600,4286,0,6053584708,33.048
"1.8.3","ci","2023-12-26",5,5465,5211,5,7731206816,36.245
"1.8.3","ci","2023-12-27",1,2447,2323,2,4198945978,16.292
"1.8.3","ci","2023-12-28",1,3575,3404,0,5463373011,40.019
"1.8.3","ci","2023-12-29",1,1527,1462,0,2008828715,12.027
"1.8.3","ci","2023-12-30",1,160,155,0,241792186,1.6
"1.8.3","ci","2024-01-01",1,244,200,0,104776934,1.555
"1.8.3","ci","2024-01-02",2,415,385,0,378868305,4.019
"1.8.3","ci","2024-01-03",1,170,158,0,276643252,0.774
"1.8.3","ci","2024-01-04",5,522,506,0,916887307,5.972
"1.8.3","ci","2024-01-08",3,1500,1395,0,1754049049,16.683
"1.8.3","ci","2024-01-09",2,3248,3084,0,5005575733,47.571
"1.8.3","ci","2024-01-10",1,4845,4623,0,7955399345,51.042
"1.8.3","ci","2024-01-11",1,4632,4403,0,6822790504,45.458
"1.8.3","ci","2024-01-12",1,4459,4271,0,7133869333,55.163
"1.8.3","ci","2024-01-13",1,715,673,0,1350195924,7.948
"1.8.3","ci","2024-01-14",1,1013,969,0,1839514834,37.292
"1.8.3","ci","2024-01-15",1,5644,5370,0,7994471393,52.132
"1.8.3","ci","2024-01-16",2,3541,3359,0,5241959645,38.771
"1.8.3","ci","2024-01-17",1,2436,2322,0,3405554242,32.28
"1.8.3","ci","2024-01-18",2,4173,3947,0,5855076204,55.06
"1.8.3","ci","2024-01-19",4,3944,3737,0,5231386938,41.538
"1.8.3","ci","2024-01-20",1,1527,1456,0,2224656803,16.323
"1.8.3","ci","2024-01-22",8,2947,2763,0,4637431696,31.559
"1.8.3","ci","2024-01-23",4,4532,4298,0,6520545474,48.815
"1.8.3","ci","2024-01-24",7,3458,3235,0,4847428039,32.276
"1.8.3","ci","2024-01-25",8,2812,2685,11,3369240820,35.647
"1.8.3","ci","2024-01-26",7,2534,2410,0,3310241617,29.785
"1.8.3","ci","2024-01-27",6,874,844,0,1117246721,9.504
"1.8.3","ci","2024-01-28",1,36,30,0,6776783,0.067
"1.8.3","ci","2024-01-29",9,2774,2632,18,3650245401,53.1
"1.8.3","ci","2024-01-30",2,4283,4076,0,6165011409,45.59
"1.8.3","ci","2024-01-31",1,2134,1993,0,2638502207,18.866
"1.8.3","ci","2024-02-01",2,3711,3485,0,5590633297,41.464
"1.8.3","ci","2024-02-02",5,747,715,0,1555593764,13.24
"1.8.3","ci","2024-02-03",1,36,30,0,6785047,0.077
"1.8.3","ci","2024-02-04",1,579,547,0,1080983476,5.045
"1.8.3","ci","2024-02-05",14,5166,4793,0,5309400633,42.439
"1.8.3","ci","2024-02-06",3,3815,3612,0,4744090294,47.353
"1.8.3","ci","2024-02-07",9,2796,2648,0,3365149627,25.785
"1.8.3","ci","2024-02-08",6,2192,2043,0,2389128739,18.583
"1.8.3","ci","2024-02-09",2,856,811,0,933656654,5.442
"1.8.3","ci","2024-02-11",1,345,317,0,547449689,12.119
"1.8.3","ci","2024-02-12",4,1738,1616,0,2090619136,19.77
"1.8.3","ci","2024-02-13",5,3893,3704,0,5226816785,57.07
"1.8.3","ci","2024-02-14",3,2693,2545,0,3570495016,28.004
"1.8.3","ci","2024-02-15",27,4451,4164,0,4215021404,26.908
"1.8.3","ci","2024-02-16",1,654,593,0,851554808,8.847
"1.8.3","ci","2024-02-17",1,177,164,0,277028949,0.739
"1.8.3","ci","2024-02-18",1,814,771,0,1307851434,8.474
"1.8.3","ci","2024-02-19",12,6276,5980,0,8123107691,64.917
"1.8.3","ci","2024-02-20",6,5342,5095,0,7477541591,74.672
"1.8.3","ci","2024-02-21",8,4090,3917,0,5698287172,70.865
"1.8.3","ci","2024-02-22",6,3093,2906,0,3123743088,34.641
"1.8.3","ci","2024-02-23",2,172,164,0,250946488,2.301
"1.8.3","ci","2024-02-24",3,1951,1880,0,3494766207,25.911
"1.8.3","ci","2024-02-25",6,1788,1746,0,2465788458,20.179
"1.8.3","ci","2024-02-26",2,1948,1859,0,2856492391,20.936
"1.8.3","ci","2024-02-27",3,2672,2539,0,3954093964,32.393
"1.8.3","ci","2024-02-28",4,3126,2896,0,5187485173,46.028
"1.8.3","ci","2024-02-29",4,1813,1695,0,2975183657,21.651
"1.8.3","ci","2024-03-01",1,3334,3128,0,6053408873,64.967
"1.8.3","ci","2024-03-02",1,996,939,0,1832827649,14.008
"1.8.3","ci","2024-03-03",2,1198,1138,0,1920506160,11.919
"1.8.3","ci","2024-03-04",8,3335,3124,0,4820728910,47.369
"1.8.3","ci","2024-03-05",8,1970,1827,0,2480219918,27.619
"1.8.3","ci","2024-03-06",1,3647,3385,0,6060417349,59.106
"1.8.3","ci","2024-03-07",10,1780,1648,0,2151906193,18.418
"1.8.3","ci","2024-03-08",1,177,164,0,277054460,2.201
"1.8.3","ci","2024-03-09",1,213,194,0,283847681,1.544
"1.8.3","ci","2024-03-10",3,1006,981,0,1010805596,8.998
"1.8.3","ci","2024-03-11",2,3261,3063,0,4969501773,59.674
"1.8.3","ci","2024-03-12",1,2369,2205,0,4171097103,56.734
"1.8.3","ci","2024-03-13",32,9377,8934,2,8850664607,96.422
"1.8.3","ci","2024-03-14",8,4457,4220,0,6234800567,76.494
"1.8.3","ci","2024-03-15",1,2485,2307,0,3949735981,39.781
"1.8.3","ci","2024-03-16",1,36,30,0,6790205,0.089
"1.8.3","ci","2024-03-17",3,1090,1073,0,687250419,5.196
"1.8.3","ci","2024-03-18",12,3688,3420,0,5515859358,65.966
"1.8.3","ci","2024-03-19",9,2964,2785,6,4054183429,37.53
"1.8.3","ci","2024-03-20",8,1904,1741,0,2152302986,21.814
"1.8.3","ci","2024-03-21",25,3359,3082,0,3192940359,30.723
"1.8.3","ci","2024-03-22",7,2459,2279,0,3663095647,50.551
"1.8.3","ci","2024-03-23",8,972,924,0,1551472764,12.078
"1.8.3","ci","2024-03-24",2,2582,2403,0,4319862405,34.838
"1.8.3","ci","2024-03-25",3,3084,2862,0,4590205014,49.602
"1.8.3","ci","2024-03-26",5,2690,2519,0,4441544890,50.058
"1.8.3","ci","2024-03-27",13,2422,2226,0,3135151270,39.537
"1.8.3","ci","2024-03-28",4,3618,3375,0,5844456742,60.224
"1.8.3","ci","2024-03-29",1,3435,3167,0,5105747474,62.851
"1.8.3","ci","2024-03-30",1,627,585,0,1088090022,24.549
"1.8.3","ci","2024-03-31",1,142,131,0,240737863,5.334
"1.8.3","ci","2024-04-01",11,1487,1323,0,1367249122,15.27
"1.8.3","ci","2024-04-02",2,1891,1745,0,2943005409,37.691
"1.8.3","ci","2024-04-03",25,3119,2847,0,2626749497,31.24
"1.8.3","ci","2024-04-04",1,1627,1489,0,2430241283,30.062
"1.8.3","ci","2024-04-05",9,814,720,1,449319591,4.948
"1.8.3","ci","2024-04-07",1,108,90,0,11909652,0.136
"1.8.3","ci","2024-04-08",5,2150,1927,0,2585467637,2224.789
"1.8.3","ci","2024-04-09",11,1721,1556,1,2616562867,25.953
"1.8.3","ci","2024-04-10",4,1458,1306,0,2320372169,22.203
"1.8.3","ci","2024-04-11",3,2010,1817,0,2693476581,24.529
"1.8.3","ci","2024-04-12",5,1205,1127,16,1201141270,19.65
"1.8.3","ci","2024-04-13",1,402,383,0,798532551,6.13
"1.8.3","ci","2024-04-14",1,833,774,0,1320315448,12.422
"1.8.3","ci","2024-04-15",1,1547,1416,0,2223540561,25.611
"1.8.3","ci","2024-04-16",1,1948,1792,0,2699392678,35.246
"1.8.3","ci","2024-04-17",2,3366,3129,0,5422088602,63.073
"1.8.3","ci","2024-04-18",4,1970,1842,0,3245777708,36.467
"1.8.3","ci","2024-04-19",42,6820,2388,0,3025778072,53.064
"1.8.3","ci","2024-04-20",1,286,255,0,283355611,2.474
"1.8.3","ci","2024-04-21",1,702,631,0,830353842,6.758
"1.8.3","ci","2024-04-22",12,1518,957,0,1051776477,10.073
"1.8.3","ci","2024-04-23",11,1997,1370,0,1603013258,16.139
"1.8.3","ci","2024-04-24",8,1750,1544,0,2167588082,29.685
"1.8.3","ci","2024-04-25",9,571,282,0,88059802,0.845
"1.8.3","user","2023-04-26",283,44051,38374,232,41160134170,3127.834
"1.8.3","user","2023-04-27",280,45877,39888,141,44100717568,22060.101
"1.8.3","user","2023-04-28",248,21392,19066,86,28742653635,2793.816
"1.8.3","user","2023-04-29",124,6617,6183,85,11674045299,1141.483
"1.8.3","user","2023-04-30",108,5882,5342,53,6291889447,2283.95
"1.8.3","user","2023-05-01",184,8347,7675,67,15146024861,549.273
"1.8.3","user","2023-05-02",218,9310,8467,61,19702797085,913.107
"1.8.3","user","2023-05-03",231,17268,16164,183,46361539996,1804.699
"1.8.3","user","2023-05-04",265,13046,11976,78,15059105592,12451.886
"1.8.3","user","2023-05-05",213,16235,15240,99,24619473354,3069.525
"1.8.3","user","2023-05-06",104,8233,7694,65,11325003601,355.485
"1.8.3","user","2023-05-07",123,6274,5876,64,5384123352,950.45
"1.8.3","user","2023-05-08",240,18282,16569,127,25667641938,1905.157
"1.8.3","user","2023-05-09",273,34027,32559,178,39425152489,835.811
"1.8.3","user","2023-05-10",237,16618,15575,221,18495117484,6053.776
"1.8.3","user","2023-05-11",254,23281,21847,134,27805265232,2055.652
"1.8.3","user","2023-05-12",223,13465,12270,96,15640333448,3408.511
"1.8.3","user","2023-05-13",82,4545,4178,24,5678565242,1333.969
"1.8.3","user","2023-05-14",97,4825,4403,27,4991534129,1970.287
"1.8.3","user","2023-05-15",230,11809,10874,73,11066727770,377.047
"1.8.3","user","2023-05-16",232,14679,13544,131,16984818562,2335.48
"1.8.3","user","2023-05-17",192,14460,13453,150,15675432209,982.019
"1.8.3","user","2023-05-18",199,28547,27114,263,24749648882,1724.152
"1.8.3","user","2023-05-19",157,11294,10649,106,10433604816,811.252
"1.8.3","user","2023-05-20",89,3400,3004,27,6794311583,661.343
"1.8.3","user","2023-05-21",77,4143,3759,70,3143639530,164.517
"1.8.3","user","2023-05-22",165,8100,7539,64,11827979417,1017.946
"1.8.3","user","2023-05-23",192,8590,7867,61,7465375948,676.71
"1.8.3","user","2023-05-24",190,8380,7494,59,9027971803,689.417
"1.8.3","user","2023-05-25",187,8435,7651,65,7405248286,13314.442
"1.8.3","user","2023-05-26",136,10380,9724,46,8576973155,283.173
"1.8.3","user","2023-05-27",92,5807,5353,58,10641309314,314.587
"1.8.3","user","2023-05-28",87,4020,3616,47,20452944713,474.594
"1.8.3","user","2023-05-29",118,6707,6258,37,8119888306,363.847
"1.8.3","user","2023-05-30",180,8036,7306,70,8738526874,1634.575
"1.8.3","user","2023-05-31",158,10638,9921,80,20758464410,3666.181
"1.8.3","user","2023-06-01",208,20373,19072,185,18283057120,11904.841
"1.8.3","user","2023-06-02",146,31668,30265,392,24724065973,5407.226
"1.8.3","user","2023-06-03",67,31969,30714,352,19927208624,407.579
"1.8.3","user","2023-06-04",78,41176,39626,475,25519411208,722.012
"1.8.3","user","2023-06-05",141,38983,37315,368,31279733425,1853.596
"1.8.3","user","2023-06-06",156,9009,8341,62,11606731904,900.552
"1.8.3","user","2023-06-07",152,6759,6187,45,8319283889,596.324
"1.8.3","user","2023-06-08",188,13786,12800,77,19202410839,5103.118
"1.8.3","user","2023-06-09",169,6890,6191,26,13510954155,6583.239
"1.8.3","user","2023-06-10",86,4501,4076,19,4544296419,291.688
"1.8.3","user","2023-06-11",79,3489,3157,17,5343792127,1485.734
"1.8.3","user","2023-06-12",146,8922,8277,57,9930411054,608.547
"1.8.3","user","2023-06-13",162,9416,8544,101,8047143670,633.985
"1.8.3","user","2023-06-14",150,12879,12151,90,13899171409,515.042
"1.8.3","user","2023-06-15",163,8465,7735,107,8971130003,1826.649
"1.8.3","user","2023-06-16",124,5389,4881,47,8179023800,945.564
"1.8.3","user","2023-06-17",48,2648,2292,110,3365361955,593.639
"1.8.3","user","2023-06-18",69,2860,2625,34,5995541871,2193.374
"1.8.3","user","2023-06-19",149,13281,12161,35,11700236045,530.39
"1.8.3","user","2023-06-20",161,11285,10398,68,13096387480,3454.372
"1.8.3","user","2023-06-21",138,9853,9300,88,8011379035,4395.31
"1.8.3","user","2023-06-22",173,16786,15974,82,17774099733,2119.624
"1.8.3","user","2023-06-23",153,9532,8614,53,6370103243,351.946
"1.8.3","user","2023-06-24",58,2196,2005,16,1535979093,60.993
"1.8.3","user","2023-06-25",70,4088,3829,22,3234108473,44.228
"1.8.3","user","2023-06-26",134,6285,5757,33,8882571783,393.318
"1.8.3","user","2023-06-27",140,7267,6622,40,4757717587,901.949
"1.8.3","user","2023-06-28",150,7665,6930,114,7723860657,444.88
"1.8.3","user","2023-06-29",221,69065,67191,299,81616492703,1259.571
"1.8.3","user","2023-06-30",148,7108,6465,67,5098975647,298.118
"1.8.3","user","2023-07-01",50,1928,1754,19,2741775632,305.974
"1.8.3","user","2023-07-02",51,2263,2049,16,3051830304,168.283
"1.8.3","user","2023-07-03",126,8364,7814,81,7089111867,498.383
"1.8.3","user","2023-07-04",118,10342,9790,82,9863024051,690.095
"1.8.3","user","2023-07-05",131,7894,7322,56,5911124289,1586.863
"1.8.3","user","2023-07-06",131,7756,7278,63,11518504432,428.886
"1.8.3","user","2023-07-07",71,4239,4013,35,4464120559,1440.658
"1.8.3","user","2023-07-15",36,2019,1899,5,1852403701,16.06
"1.8.3","user","2023-07-16",56,4091,3844,16,2858785525,77.091
"1.8.3","user","2023-07-17",101,5884,5411,65,7497553274,3023.656
"1.8.3","user","2023-07-18",100,3500,3197,34,4383846307,178.388
"1.8.3","user","2023-07-19",115,5841,5394,35,9994236775,503.405
"1.8.3","user","2023-07-20",122,6222,5796,47,5583030936,179.544
"1.8.3","user","2023-07-21",101,5647,5245,77,4880799077,236.73
"1.8.3","user","2023-07-22",65,3402,3136,23,5001165211,198.442
"1.8.3","user","2023-07-23",53,4000,3755,32,4146177098,827.7
"1.8.3","user","2023-07-24",96,5566,5188,40,6488118302,530.04
"1.8.3","user","2023-07-25",116,6853,6451,59,7859232974,256.669
"1.8.3","user","2023-07-26",91,17877,13182,41,14899246454,171423.015
"1.8.3","user","2023-07-27",103,6106,5727,40,6489655955,258.791
"1.8.3","user","2023-07-28",86,5706,5392,40,6827071172,273.099
"1.8.3","user","2023-07-29",48,1640,1495,19,1651346510,143.861
"1.8.3","user","2023-07-30",53,2829,2634,18,5280289377,536.864
"1.8.3","user","2023-07-31",96,4423,4020,34,5533251077,217.62
"1.8.3","user","2023-08-01",107,5249,4837,32,7250355469,342.772
"1.8.3","user","2023-08-02",95,5057,4715,31,3805363669,647.767
"1.8.3","user","2023-08-03",107,6057,5623,39,9257065968,413.873
"1.8.3","user","2023-08-04",87,4164,3874,15,4806510975,139.385
"1.8.3","user","2023-08-05",33,2110,1978,9,3408019723,84.207
"1.8.3","user","2023-08-06",34,2970,2844,8,2211634505,32.081
"1.8.3","user","2023-08-07",101,6399,5893,29,6752501185,95.82
"1.8.3","user","2023-08-08",109,7296,6920,42,19206497631,704.558
"1.8.3","user","2023-08-09",95,6677,6258,22,5422179546,203.144
"1.8.3","user","2023-08-10",83,4369,4010,30,4625182503,213.29
"1.8.3","user","2023-08-11",98,6523,6125,39,5707814152,384.991
"1.8.3","user","2023-08-12",51,2443,2230,7,2779497243,362.462
"1.8.3","user","2023-08-13",53,6289,6046,57,4670196839,685.921
"1.8.3","user","2023-08-14",82,3936,3598,76,5520761657,2266.22
"1.8.3","user","2023-08-15",62,2727,2501,28,3918543475,160.155
"1.8.3","user","2023-08-16",84,5616,5206,45,7471030238,202.712
"1.8.3","user","2023-08-17",82,4788,4357,27,5673107274,251.256
"1.8.3","user","2023-08-18",70,3859,3525,50,11693572490,1127.097
"1.8.3","user","2023-08-19",44,3619,3373,13,13526109106,7612.38
"1.8.3","user","2023-08-20",40,2635,2439,18,2831846642,957.822
"1.8.3","user","2023-08-21",90,8053,7627,61,9947056524,579.016
"1.8.3","user","2023-08-22",83,5289,4802,86,10236266317,2525.789
"1.8.3","user","2023-08-23",110,8606,7965,72,10442489443,1902.178
"1.8.3","user","2023-08-24",98,5471,5017,113,12465011925,867.357
"1.8.3","user","2023-08-25",102,16900,16295,118,23814140220,346.792
"1.8.3","user","2023-08-26",33,2254,2009,41,1885257819,128.938
"1.8.3","user","2023-08-27",36,1609,1476,29,1773431529,48.486
"1.8.3","user","2023-08-28",87,6223,5849,41,6350256599,734.072
"1.8.3","user","2023-08-29",92,3501,3162,19,7349517356,1000.942
"1.8.3","user","2023-08-30",116,7818,7393,36,8708645497,783.487
"1.8.3","user","2023-08-31",82,5451,5097,26,17416619342,831.972
"1.8.3","user","2023-09-01",76,4368,4051,28,3362703109,233.473
"1.8.3","user","2023-09-02",46,2410,2262,72,3203192750,89.605
"1.8.3","user","2023-09-03",32,968,884,9,836395565,36.484
"1.8.3","user","2023-09-04",65,6756,6314,89,7247126213,391.127
"1.8.3","user","2023-09-05",90,6416,5891,36,10501596130,729.476
"1.8.3","user","2023-09-06",107,10764,10170,136,12407860551,1606.704
"1.8.3","user","2023-09-07",102,8929,8311,49,8758149536,882.361
"1.8.3","user","2023-09-08",95,7080,6568,45,6808813968,493.459
"1.8.3","user","2023-09-09",37,3162,2795,15,4964126010,110.118
"1.8.3","user","2023-09-10",37,3885,3263,5,4303337110,94.144
"1.8.3","user","2023-09-11",100,4747,4227,31,5310883811,197.342
"1.8.3","user","2023-09-12",136,6320,5581,28,8151897188,2572.425
"1.8.3","user","2023-09-13",104,7944,7221,56,9860098490,547.398
"1.8.3","user","2023-09-14",118,11062,10035,16,10610304620,178.187
"1.8.3","user","2023-09-15",87,4196,3650,45,3751821523,409.949
"1.8.3","user","2023-09-16",29,1081,810,2,2175674526,126.561
"1.8.3","user","2023-09-17",32,1829,1639,16,2892385799,182.967
"1.8.3","user","2023-09-18",96,6115,5632,58,6285794424,1309.077
"1.8.3","user","2023-09-19",116,11949,11305,50,12781732174,5274.845
"1.8.3","user","2023-09-20",94,4611,4189,58,5952616323,438.577
"1.8.3","user","2023-09-21",75,5825,5477,48,6668850464,253.36
"1.8.3","user","2023-09-22",70,3785,3529,33,6265734476,349.268
"1.8.3","user","2023-09-23",35,1643,1522,5,1141729550,262.41
"1.8.3","user","2023-09-24",34,2396,2242,15,2071288010,78.331
"1.8.3","user","2023-09-25",125,7298,6815,24,14486571966,9762.888
"1.8.3","user","2023-09-26",89,4031,3714,27,4862437903,677.914
"1.8.3","user","2023-09-27",88,3502,3211,12,5310773625,218.812
"1.8.3","user","2023-09-28",89,3915,3592,34,6961420173,1950.123
"1.8.3","user","2023-09-29",76,5374,5068,43,8173883764,570.912
"1.8.3","user","2023-09-30",43,2796,2642,37,3652417593,1180.666
"1.8.3","user","2023-10-01",33,1729,1630,22,3519542514,706.589
"1.8.3","user","2023-10-02",115,7834,7329,26,13568406998,29971.487
"1.8.3","user","2023-10-03",84,4500,4216,24,6106241334,1956.251
"1.8.3","user","2023-10-04",85,5254,4927,56,4622265809,212.993
"1.8.3","user","2023-10-05",76,3781,3359,31,3575726065,419.688
"1.8.3","user","2023-10-06",76,4350,4049,18,6166132661,1232.091
"1.8.3","user","2023-10-07",39,2184,2000,22,1287009351,53.124
"1.8.3","user","2023-10-08",51,3618,3342,38,3436953189,133.327
"1.8.3","user","2023-10-09",87,8382,7648,94,13189717829,342.705
"1.8.3","user","2023-10-10",108,11904,11133,68,15506910281,948.408
"1.8.3","user","2023-10-11",95,5728,5152,38,6954309875,1353.192
"1.8.3","user","2023-10-12",97,3810,3406,24,7537211389,1400.597
"1.8.3","user","2023-10-13",91,4579,4296,16,6068345926,653.086
"1.8.3","user","2023-10-14",24,839,732,4,4591873179,496.823
"1.8.3","user","2023-10-15",26,2739,2453,19,4293138194,159.702
"1.8.3","user","2023-10-16",113,6092,5466,129,8559607701,5274.107
"1.8.3","user","2023-10-17",76,5062,4501,39,4665546958,2012.098
"1.8.3","user","2023-10-18",76,3270,2966,37,3666316138,1188.601
"1.8.3","user","2023-10-19",102,6439,6010,31,12411030850,518.729
"1.8.3","user","2023-10-20",77,5103,4802,59,4111396908,393.402
"1.8.3","user","2023-10-21",32,1865,1742,2,1895957137,32.711
"1.8.3","user","2023-10-22",40,1944,1719,12,2411310923,2404.739
"1.8.3","user","2023-10-23",139,11451,10401,37,18102389017,23344.979
"1.8.3","user","2023-10-24",117,7983,7460,120,11004458441,3371.793
"1.8.3","user","2023-10-25",95,6344,5716,44,17741874786,5718.581
"1.8.3","user","2023-10-26",130,6087,4891,69,5000107354,1436.853
"1.8.3","user","2023-10-27",88,5545,4999,24,4657049542,3524.277
"1.8.3","user","2023-10-28",59,2708,2442,8,5161431983,132.502
"1.8.3","user","2023-10-29",82,22685,22096,132,33506911327,630.41
"1.8.3","user","2023-10-30",109,8524,8095,60,16331079847,18751.499
"1.8.3","user","2023-10-31",76,4023,3682,31,5271039081,1314.314
"1.8.3","user","2023-11-01",81,6012,5641,42,7474218378,1483.2
"1.8.3","user","2023-11-02",88,4881,4506,49,5851104576,1449.008
"1.8.3","user","2023-11-03",98,9521,8994,57,14040617984,836.981
"1.8.3","user","2023-11-04",33,2380,2241,10,1776072001,73.91
"1.8.3","user","2023-11-05",43,4175,3948,24,6704708719,285.506
"1.8.3","user","2023-11-06",195,9098,7612,34,8837545593,5689.881
"1.8.3","user","2023-11-20",23,8626,6899,3,6242658238,17.668
"1.8.3","user","2023-11-21",99,23533,19203,51,24199000898,321.796
"1.8.3","user","2023-11-22",77,16647,13854,113,18925543714,430.224
"1.8.3","user","2023-11-23",63,4611,4239,19,6716543989,80.14
"1.8.3","user","2023-11-24",55,4154,3879,20,3795521760,131.912
"1.8.3","user","2023-11-25",29,1550,1434,8,1237642754,12.156
"1.8.3","user","2023-11-26",41,2795,2612,10,2329429133,1416.155
"1.8.3","user","2023-11-27",117,8843,8255,31,13725575346,34268.977
"1.8.3","user","2023-11-28",88,6916,6345,27,7448852555,45.783
"1.8.3","user","2023-11-29",74,4703,4353,12,4771325947,1779.563
"1.8.3","user","2023-11-30",63,5907,5540,28,7250010087,593.397
"1.8.3","user","2023-12-01",78,4651,4330,21,7982302211,259.203
"1.8.3","user","2023-12-02",49,2133,1949,42,4388691696,78.441
"1.8.3","user","2023-12-03",37,2947,2750,31,5395129671,77.994
"1.8.3","user","2023-12-04",113,8698,8098,24,11762471959,30475.418
"1.8.3","user","2023-12-05",83,3830,3425,31,5029063802,209.155
"1.8.3","user","2023-12-06",77,6454,6064,19,9358334808,69.685
"1.8.3","user","2023-12-07",78,5302,4907,41,4421529704,136.918
"1.8.3","user","2023-12-08",50,1785,1554,7,2333644699,44.415
"1.8.3","user","2023-12-09",33,1835,1526,15,1501847502,122.697
"1.8.3","user","2023-12-10",36,1758,1502,5,2288515814,18.722
"1.8.3","user","2023-12-11",102,7682,7116,39,13348393902,15900.778
"1.8.3","user","2023-12-12",82,7584,7163,64,5957630147,5396.962
"1.8.3","user","2023-12-13",59,11004,10463,18,8709146137,189.645
"1.8.3","user","2023-12-14",63,5062,4730,36,5016830804,292.637
"1.8.3","user","2023-12-15",45,3557,3359,23,3234202464,26.532
"1.8.3","user","2023-12-16",16,1936,1863,2,2291544634,45.638
"1.8.3","user","2023-12-17",24,2756,2650,12,2637668787,40.467
"1.8.3","user","2023-12-18",79,10841,10350,36,12335166046,52262.05
"1.8.3","user","2023-12-19",48,3277,3073,41,4378626695,298.58
"1.8.3","user","2023-12-20",43,3022,2800,19,3374380551,23.78
"1.8.3","user","2023-12-21",50,3043,2838,33,6410841018,135.94
"1.8.3","user","2023-12-22",41,8069,6737,25,7112286439,32.334
"1.8.3","user","2023-12-23",27,1942,1444,3,3903718364,40.604
"1.8.3","user","2023-12-24",20,2521,2181,17,6255829435,238.005
"1.8.3","user","2023-12-25",63,7434,6820,40,11654269458,17846.865
"1.8.3","user","2023-12-26",33,2763,2394,9,3223707266,318.976
"1.8.3","user","2023-12-27",53,2768,2451,37,6004815788,703.283
"1.8.3","user","2023-12-28",37,1669,1501,12,1588135247,17.097
"1.8.3","user","2023-12-29",44,6385,5124,19,4549339588,41.134
"1.8.3","user","2023-12-30",28,1672,1486,8,2999840393,64.354
"1.8.3","user","2023-12-31",17,480,433,0,417558519,14.522
